fid,Hg_con_PPB,Species,Location type,Forest type,Location type_1,time_bnds_1,Land cover/use,SoilQualityData; Nutrient availability,SoilQualityData; Excess salts,SoilQualityData; Workability,SoilQualityData; Toxicity,SoilQualityData; Rooting contitions,SoilQualityData; Oxygen availability to roots,SoilQualityData; Nutrient retention capacity,SoilLandCoverData; barren/very sparsely vegetated land,SoilLandCoverData; grass/scrub/woodland,"SoilLandCoverData; forest land, calibrated to FRA2000 land statistics",SoilLandCoverData; rain-fed cultivated land,"SoilLandCoverData; irrigated cultivated land, according to GMIA 4.0",SoilLandCoverData; total cultivated land,SoilLandCoverData; mapped water bodies,SoilLandCoverData; built-up land (residential and infrastructure),10m_Elevation
568,109,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
569,48,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
570,23,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
571,26,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
572,70,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
573,83,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
574,103,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
575,66,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
576,13,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
577,23,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
578,115,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
579,52,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
580,11,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
581,45,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
582,103,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
583,140,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
584,23,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
585,138,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
586,40,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
587,17,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
588,64,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
589,125,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
590,40,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
591,83,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
592,14,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
593,35,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
594,282,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
595,130,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
596,50,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
597,27,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
598,28,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
599,40,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
600,31,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
601,44,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
602,88,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
603,45,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
604,50,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
605,49,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
606,94,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
607,154,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
608,26,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
609,32,bamboo (Phyllostachys praecox),Compact Fluorescent Lamp Manufacturing Area,evergreen,Compact Fluorescent Lamp Manufacturing Area,,4,2,1,1,1,1,1,2,0,25.97872543,38.84427261,19.52830505,7.861495018,27.38980103,0,7.787199974,99
610,9.5,"Pinus densata, Abies georgei var smithii",Remote,Coniferous,Remote,,4,2,1,3,1,3,1,1,6.998699188,47.97671127,44.91228867,0,0,0,0,0.112299994,4115
611,39.4,Bryopsida,Remote,Coniferous,Remote,,4,2,1,3,1,3,1,1,6.998699188,47.97671127,44.91228867,0,0,0,0,0.112299994,4115
612,61,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
613,51,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
614,61,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
615,38,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
616,41,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
617,35,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
618,38,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
619,55,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
620,53,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
621,45,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
622,46,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
623,30,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
624,40,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
625,62,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
626,60,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
627,51,"Pinus yunnanensis Franch., Schima wallichii (DC.) Choisy,Castanopsis orthacantha Franch., and etc.",Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
628,50,Lithocarpus Xylocarpus,Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
629,68,Castanopsis Wattii,Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
630,80,Schima Noronhae,Remote,evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
631,104.5,/,Remote,evergreen,Remote,,11,3,1,1,1,1,1,2,0,29.33549881,61.42785263,5.955145359,0.716902912,6.672048092,0,2.564599752,1235
632,106.3,/,Remote,evergreen,Remote,,11,3,1,1,1,1,1,2,0,29.33549881,61.42785263,5.955145359,0.716902912,6.672048092,0,2.564599752,1235
633,85,Masson pine,remote,evergreen,rural,,16,2,1,1,1,1,1,2,0,21.14772034,3.539375305,62.65001678,1.793584943,64.44360352,0,10.86929989,403
634,89,camphor,remote,evergreen,rural,,16,2,1,1,1,1,1,2,0,21.14772034,3.539375305,62.65001678,1.793584943,64.44360352,0,10.86929989,403
635,2.7,Chinese pine ,Remote,evergreen,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
636,2.7,Chinese pine ,Remote,evergreen,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
637,25.3,Chinese pine ,Remote,evergreen,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
638,44.9,Chinese pine ,Remote,evergreen,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
639,39.8,Chinese pine ,Remote,evergreen,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
640,1.3,oak,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
641,35.6,oak,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
642,12.5,oak,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
643,36.6,oak,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
644,46.5,oak,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
645,2.9,larch,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
646,31.3,larch,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
647,20.1,larch,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
648,53.6,larch,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
649,63.3,larch,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
650,0.6,Acer mono,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
651,16.7,Acer mono,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
652,10.9,Acer mono,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
653,61,Acer mono,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
654,45.3,Acer mono,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
655,0.8,Carya cathayensis Sarg,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
656,15.1,Carya cathayensis Sarg,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
657,12.1,Carya cathayensis Sarg,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
658,65.9,Carya cathayensis Sarg,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
659,1.3,Populus alba,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
660,18,Populus alba,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
661,15.1,Populus alba,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
662,53.3,Populus alba,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
663,5.9,Betula dahurica,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
664,13.4,Betula dahurica,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
665,8,Betula dahurica,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
666,50.6,Betula dahurica,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
667,7.3,Betula platyphylla,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
668,12.3,Betula platyphylla,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
669,7.1,Betula platyphylla,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
670,54,Betula platyphylla,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
671,20.4,Deutzia grandiflora,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
672,60.5,Deutzia grandiflora,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
673,17.8,Rhamnus davurica,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
674,42.1,Rhamnus davurica,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
675,12.3,Spiraea pubescens,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
676,56.1,Spiraea pubescens,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
677,14.7,Abelia biflora,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
678,49.5,Abelia biflora,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
679,26,Deyeuxia pyramidalis,Remote,Decidous,Remote,,2,1,1,1,1,1,1,1,0,4.949749947,94.04524994,0,0,0,0,1.004999995,973
680,30,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,3,1,3,1,1,0,60.54534531,33.99421692,0,5.277637959,5.277637959,0,0.18280001,4413
681,32,Picea crassifolia,Remote,Decidous,Remote,,13,1,1,5,1,5,1,1,0.998703003,82.29976654,15.50323296,0,0.799795389,0.799795389,0,0.398499966,4787
682,40,Picea crassifolia,Remote,Decidous,Remote,,13,1,1,4,1,4,1,1,1.998703003,86.47509766,11.39960194,0,0,0,0,0.126599997,4429
683,60,Picea crassifolia,Remote,Decidous,Remote,,13,1,1,2,1,2,1,1,0,72.51885223,26.74524689,0,0,0,0,0.735899925,4428
684,55,Picea crassifolia,Remote,Decidous,Remote,,13,1,1,4,1,4,1,1,0,96.68530273,2.879699469,0,0,0,0,0.435000002,4366
685,20,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,2,1,2,1,1,0,27.38683701,72.16143036,0,0.345732212,0.345732212,0,0.105999999,4103
686,25,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,1,1,1,1,1,0,47.34134674,52.50215149,0,0,0,0,0.156499997,4016
687,45,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,3,1,3,1,1,0,65.0517807,34.77762222,0,0,0,0,0.170599997,4238
688,30,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,3,1,4,1,1,0,81.10100555,18.56139565,0,0,0,0,0.337599963,4353
689,15,Picea crassifolia,Remote,Decidous,Remote,,1,1,1,2,1,2,1,1,0,13.87398434,85.72941589,0,0,0,0,0.396599978,4232
690,25,Picea crassifolia,Remote,Decidous,Remote,,13,1,1,4,1,4,1,1,0,77.08574677,22.75805664,0,0,0,0,0.156199992,4469
691,45,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,2,1,2,1,1,0,58.13102341,39.74386978,1.569408059,0,1.569408059,0,0.555700004,4150
692,45,Picea crassifolia,Remote,Decidous,Remote,,1,1,1,1,1,1,1,1,0,13.02362823,86.20767212,0,0,0,0,0.768700004,3848
693,25,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,5,1,5,1,1,0,61.62224579,37.75295258,0,0,0,0,0.624799967,4508
694,20,Picea crassifolia,Remote,Decidous,Remote,,13,1,1,1,1,1,1,1,0.992797852,38.06364441,55.44261932,4.86784029,0,4.86784029,0,0.633099973,3114
695,20,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,4,1,4,1,1,0,86.38289642,12.81690311,0,0,0,0,0.800199926,4261
696,25,Picea crassifolia,Remote,Decidous,Remote,,4,1,1,5,1,5,1,1,0,79.70384979,19.69555092,0,0,0,0,0.600600004,4456
697,55,"Lithocarpus xylocarpus, L. chintungensis, Schima noronhae, and Manglietia insignis.",Remote,Evergreen,Remote,,1,1,1,1,1,1,1,1,0,14.48540211,84.08609772,0,0,0,0,1.428500056,2003
