Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Change Request,Priority,Severity
328725,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Calendar - default File Location is not being updated, ---, --,minor
328767,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Alarms do not show up in tbird with Calendar extension unless calendar window is explicitly open, ---, --,major
328826,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,"Changing ""days off each week"" has no effect", ---, --,normal
329057,Calendar,General,nobody,RESOLVED,DUPLICATE,Sunbird: enable New Event dialog to get email addresses from Thunderbird, ---, --,normal
329208,Calendar,Provider: CalDAV,nobody,RESOLVED,WORKSFORME,"when publishing calendar, progress window incorrectly goes into busy wait", ---, --,normal
329240,Calendar,Internal Components,nobody,RESOLVED,FIXED,Alarms do not work [Error: aItem.sameId is not a function], ---, --,normal
329355,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Day and week view broken in 2006-03-04 trunk builds, ---, --,normal
329360,Calendar,Internal Components,nobody,RESOLVED,FIXED,"strict javascript warning: ""variable event hides argument"" in calendar-alarm-dialog", ---, --,trivial
329373,Calendar,Lightning Only,nobody,RESOLVED,FIXED,Lightning fails to create new local ICS file (sunbird succeeds), ---, --,normal
329387,Calendar,Alarms,nobody,RESOLVED,WORKSFORME,Dismissed alarm behave erratically when event is moved, ---, --,normal
329424,Calendar,General,nobody,RESOLVED,WORKSFORME,Colors of categories are not shown in nighty build (20060304), ---, --,normal
329452,Calendar,Internal Components,nobody,RESOLVED,INVALID,Importing of CSV files into remote calendar causes multiple FTP connections, ---, --,major
329476,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Cannot have multiple recurrences on same day, ---, --,major
329518,Calendar,Internal Components,nobody,RESOLVED,FIXED,Startup fails if profile is created with 2006-03-06 build - storage.sdb is truncated, ---, --,critical
329697,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Sunbird slow to load, ---, --,major
329759,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,after changing start time/end time in Week View the displayed day doesn't show any events, ---, --,minor
329815,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,"Right click doesn't select the event it is over, but give a menu for an event.", ---, --,normal
329817,Calendar,Internal Components,nobody,RESOLVED,FIXED,events do not have calendar colors. only blue., ---, --,major
329824,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,Beautify decorated view headers and time boxes, ---, --,normal
329858,Calendar,Lightning Only,nobody,RESOLVED,FIXED,Alarm information lost while upgrading the lightning to latest release candidate rc1., ---, --,normal
330008,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,"ReloadPac references incorrect service nsIProtocolProxyService, when should be nsPIProtocolProxyService", ---, --,major
330112,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,attendees not implemented in event dialog, ---, --,normal
330121,Calendar,Lightning Only,nobody,RESOLVED,FIXED,datepickers & export code not usable in Lightning on Japanese Win2k, ---, --,major
330264,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Next & previous arrows as well as day/week/month titles do not respond., ---, --,major
330282,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Sunbird new profile: day view scrollbars inaccessible (view too wide or initial window size too narrow), ---, --,minor
330329,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Lightning pane doesn't remember vertical size upon start, ---, --,minor
330388,Calendar,Lightning Only,nobody,RESOLVED,INVALID,Latest nightly build does not install on stable branch of Thunderbird, ---, --,critical
330389,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Single events if other concurrent events are planned for the day show up incorrectly, ---, --,normal
330390,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Event location is not shown in Day and Week view, ---, --,normal
330391,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Add tooltips to events in the Agenda / Today Pane, ---, --,normal
330463,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,"Cannot create events in Lightning, regardless of which view is displayed [works with new profile]", ---, --,normal
330477,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Menu Tools not visible, ---, --,normal
330520,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Can not create a recurring event on the second tuesday of each month., ---, --,normal
330547,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,import failure with useless error message [e.g. for duplicate events], ---, --,normal
330548,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,starting day of week not applied to month view, ---, --,normal
330606,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,can't change months by clicking month name, ---, --,normal
330685,Calendar,General,nobody,RESOLVED,INVALID,Sunbird Password manager cannot remember login/password for calendar., ---, --,major
330690,Calendar,General,nobody,RESOLVED,DUPLICATE,Minimize To System Tray, ---, --,normal
330716,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Import Options dialog look from Firefox 1.5, ---, --,minor
330728,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,when opening an *.ics email attachment in TB it didn't show up in calendar, ---, --,major
330753,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Lightning builds compiled with --enable-static fails, ---, --,normal
330859,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,times display in utc, ---, --,normal
330943,Calendar,General,nobody,RESOLVED,DUPLICATE,"RFC-issue: timefield of UNTIL, when in GMT not converted to local timezone like DTSTART and DTEND", ---, --,major
330963,Calendar,General,nobody,RESOLVED,FIXED,install.js needs to be corrected for Calendar XPI, ---, --,major
330966,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,"Edit Event Dialogue Box cutting off ""OK"" & ""Cancel"" Buttons setting up Recurring event towards end of month", ---, --,major
331112,Calendar,General,nobody,RESOLVED,WORKSFORME,RFC description of WKST does not appear to be followed, ---, --,normal
331119,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Remote Calendar does not display, ---, --,critical
331251,Calendar,Lightning Only,nobody,RESOLVED,WONTFIX,can not install lightning on linux PPC, ---, --,major
331270,Calendar,General,nobody,RESOLVED,WORKSFORME,All Day Events don't display properly when start day of week isn't Sunday, ---, --,major
331274,Calendar,Build Config,nobody,RESOLVED,INVALID,Lightning xpi builds should follow Mozilla package filename conventions, ---, --,normal
331372,Calendar,Lightning Only,nobody,RESOLVED,WONTFIX,[extension fodder] Enable flag for followup for email messages, ---, --,normal
331488,Calendar,General,nobody,RESOLVED,INVALID,Cut and Paste of an event between to dates change the calendar attribute to the current selected calendar, ---, --,minor
331501,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,"Calendars do not load on startup, program locks up if attempt to open calendars", ---, --,major
331550,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,More flexible recurrences, ---, --,normal
331569,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Monthly Recurring Task: edition of task automatically change day of month to current day, ---, --,minor
331596,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,lightning calendar doesn't update the current day when left running overnight, ---, --,major
331601,Calendar,General,nobody,RESOLVED,WORKSFORME,Weekend event displays incorrectly in week view, ---, --,minor
331602,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Cut / Paste of an event loose all alarm information and corrupt description field, ---, --,normal
331766,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Cannot display time in AM/PM format, ---, --,normal
331796,Calendar,Sunbird Only,nobody,RESOLVED,FIXED,The recurrence dialog should use dateFormat.properties, ---, --,normal
331814,Calendar,Sunbird Only,nobody,RESOLVED,FIXED,Task dialog doesn't handle percent complete values not in the menulist, ---, --,major
331867,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,"publishing difficult, because of unclear procedure", ---, --,minor
331885,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Week view shows wrong dates/weekday on Week 14 2006, ---, --,normal
331903,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,tasks are not color coded; no due date for tasks, ---, --,normal
331915,Calendar,General,nobody,RESOLVED,INVALID,http://today.caltech.edu/calendar/category:Academic%20Calendar.ics, ---, --,major
331928,Calendar,General,nobody,RESOLVED,DUPLICATE,Define semantics for zero-length event, ---, --,normal
331980,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,show tasks on calendar, ---, --,normal
332196,Calendar,Internal Components,nobody,RESOLVED,WONTFIX,recurrence dialog doesn't support complex recurrence patterns [extension fodder], ---, --,normal
332274,Calendar,General,nobody,RESOLVED,WONTFIX,"[extension fodder] Option to have some events only be displayed in calendar, not in event list", ---, --,normal
332315,Calendar,General,nobody,RESOLVED,INVALID,"Download fails from Firefox, but not from IE", ---, --,normal
332316,Calendar,General,nobody,RESOLVED,WORKSFORME,Color Red used for message is VERY hard to see., ---, --,normal
332587,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Error on empty shared calendar file., ---, --,normal
332618,Calendar,Provider: ICS/WebDAV,nobody,RESOLVED,WORKSFORME,new events on write-protected calendar get stuck, ---, --,normal
332685,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Allow size changes for popup windows of Event and/or Tasks, ---, --,normal
332686,Calendar,General,nobody,RESOLVED,INCOMPLETE,Add a new fields of event/tasks to record the minutes/summary, ---, --,normal
332718,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,"Opening the ""Go"" menu triggers assertions (but the commands still work)", ---, --,minor
332757,Calendar,General,nobody,RESOLVED,WORKSFORME,"Date of ""new task""/""new event"" defaults to the date at which Sunbird was opened", ---, --,normal
332796,Calendar,General,nobody,RESOLVED,WORKSFORME,Incorrect behavior of up/down arrow keys in unifinder, ---, --,normal
332868,Calendar,General,nobody,RESOLVED,WORKSFORME,Local calendar events displayed 1 hour earlier, ---, --,major
332875,Calendar,General,nobody,RESOLVED,WORKSFORME,"Button ""Dismiss All"" in a Calendar Alarm does nothing", ---, --,minor
332877,Calendar,General,nobody,RESOLVED,WORKSFORME,Dismissing last event in Calendar Alarm should close the Alarm window, ---, --,minor
332997,Calendar,Calendar Frontend,nobody,RESOLVED,WONTFIX,calendar month view shows different number of rows for different months, ---, --,minor
333362,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,"Figure out what a zero length event means, and check if all code does the right thing", ---, --,normal
333546,Calendar,General,nobody,RESOLVED,INVALID,Sunbird does not run on Windows 98 due to missing USER32.DLL:UpdateLayeredWindow, ---, --,critical
333625,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,DEL key deleting events instead of deleting tasks, ---, --,critical
333630,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Incorrect reordering of tasks, ---, --,normal
333664,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Weekly recurring event displayed on wrong day (one day early), ---, --,normal
333715,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Delete toolbar button won't allow all occurrences of a recurring event to be deleted, ---, --,normal
333717,Calendar,General,nobody,RESOLVED,FIXED,"Timezone information lost, causing wrong results from recurrence rules", ---, --,major
333721,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Recurring events that cross a Daylight Saving Time change display the wrong time, ---, --,normal
333741,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Dupe of 1st of April on the Calendar, ---, --,normal
333745,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Incorrect task info appears in bubble info, ---, --,normal
333802,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,"Install Script not found message, when I try to install the calendar for Thunderbird Mail", ---, --,major
333903,Calendar,Internal Components,nobody,RESOLVED,INVALID,Wrong UTC time's when exporting to vCalender when 'Store dates in UT' is on., ---, --,normal
333979,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Read-only calendars shouldn't be modifiable, ---, --,minor
334014,Calendar,Provider: CalDAV,nobody,RESOLVED,FIXED,<calendar-data> nested in <prop>, ---, --,normal
334151,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,"Cannot create new profile when starting Sunbird with ""-p""", ---, --,normal
334329,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,delete repeating item does not have confirmation dialog, ---, --,minor
334330,Calendar,Internal Components,nobody,RESOLVED,WONTFIX,"color of categories: visible as background, not border", ---, --,normal
334397,Calendar,General,nobody,RESOLVED,DUPLICATE,"appointments are shown in wrong order in views ""month"" or ""several weeks""", ---, --,major
334423,Calendar,Provider: CalDAV,nobody,RESOLVED,FIXED,calDAV provider leaks auth info into X-MOZ-LOCATIONURI, ---, --,normal
334638,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Snooze button not working on reminder popup, ---, --,minor
334724,Calendar,Sunbird Only,nobody,RESOLVED,FIXED,browsing monthview is broken, ---, --,normal
335244,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,"""Print Active Calendars"" _stays_ inactive after clicking _somewhere_", ---, --,normal
335461,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,"Email selected events fails with ""Error: DateFormater is not defined""", ---, --,normal
335527,Calendar,General,nobody,RESOLVED,DUPLICATE,Tooltips remain visible when switching to a different application., ---, --,normal
335528,Calendar,General,nobody,RESOLVED,WORKSFORME,Hebrew characters in remote calendar events are not fully visible, ---, --,normal
335659,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,day view does not change day name in headline when changing day, ---, --,normal
335817,Calendar,General,nobody,RESOLVED,INVALID,Loading of calendar causes calIcalComponent.startTime errors, ---, --,major
335876,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Crash when editing event with non-mozilla timezone set, ---, --,normal
335882,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,"Hover on all-day events, balloon popup shows times shifted to UTC", ---, --,trivial
336045,Calendar,General,nobody,RESOLVED,FIXED,"Undeclared variables endDate, testDate in calDateTimeFormatter.formatInterval", ---, --,trivial
336117,Calendar,Tasks,nobody,RESOLVED,WORKSFORME,ToDo list does not sort correctly when 'task completed' checkbox is checked, ---, --,normal
336577,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,handle bogus TZID quoting?, ---, --,normal
336693,Calendar,General,nobody,RESOLVED,WORKSFORME,Crash when changing time for an already saved event, ---, --,normal
336766,Calendar,Internal Components,nobody,RESOLVED,FIXED,"JavaScript Error: ""alarmTime has no properties""", ---, --,normal
336826,Calendar,General,nobody,RESOLVED,WORKSFORME,Sunbird crashes at execution, ---, --,critical
336885,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Feature Request: Allow for formatted dates in Task screen, ---, --,normal
336941,Calendar,Internal Components,nobody,RESOLVED,FIXED,this.mCalendar undefined in calItemBase for new event, ---, --,trivial
336952,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,first appearance of event disappears when I change date of item with recurrence, ---, --,major
337119,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Calendar mode permanently kills certain layout views, ---, --,major
337150,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Open calendar file fills the screen with pop-up alarms, ---, --,normal
337191,Calendar,Preferences,nobody,RESOLVED,FIXED,Event/Task Dialog always shows times in OS timezone regardless of timezone preferences, ---, --,normal
337248,Calendar,Calendar Frontend,nobody,RESOLVED,WONTFIX,Color day box when event contains events from special calendars (i.e holiday) [extension fodder], ---, --,normal
337293,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Meeting Invites should show location and description (if specified in the invite), ---, --,normal
337809,Calendar,General,nobody,RESOLVED,WORKSFORME,Sunbird crashes on updating extension when internet connection is blocked, ---, --,normal
337906,Calendar,Alarms,nobody,RESOLVED,WONTFIX,Execute a script on an alarm [extension fodder], ---, --,normal
337949,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Week and Day View should include end time 2400, ---, --,normal
338059,Calendar,Lightning Only,nobody,RESOLVED,FIXED,Remote calendar creation fails on webcal:// url, ---, --,normal
338138,Calendar,General,nobody,RESOLVED,WORKSFORME,"task list does not sort by due date properly; sorts by date, but not by time", ---, --,normal
338215,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,add recurrence summary to main event dialog; ponder recurrence dialog structure, ---, --,normal
338227,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Switching the input language has side effects, ---, --,normal
338241,Calendar,General,nobody,RESOLVED,DUPLICATE,"Changing Start hour changes End hour, too", ---, --,normal
338267,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,"In Multiweek, multiday events have start time on every day", ---, --,normal
338268,Calendar,General,nobody,RESOLVED,DUPLICATE,Timeblocks in multiweek and month view, ---, --,normal
338415,Calendar,Internal Components,nobody,RESOLVED,INVALID,subscribing to non-UTF8 ICS file fails, ---, --,normal
338426,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,hidden column content of columns in event list if column is ahead Title column, ---, --,normal
338471,Calendar,Sunbird Only,nobody,RESOLVED,INVALID,Minimonth box should not resize automatically, ---, --,normal
338584,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Added useful information to lightningTextCalendarConverter.js, ---, --,normal
338617,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Lightning 0.1 on TBird 1.5.0.2 installs an inch border under between status bar and Windows taskbar, ---, --,normal
338622,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Cannot edit/delete event in Day view, ---, --,normal
338707,Calendar,General,nobody,RESOLVED,FIXED,Apply SUNBIRD_0_3a2_RELEASE tag to cvs source tree, ---, --,normal
338982,Calendar,Lightning Only,nobody,RESOLVED,INVALID,ok button is not getting enabled after filling of password, ---, --,normal
338996,Calendar,General,nobody,RESOLVED,WORKSFORME,Data gone after cancelling updating extensions, ---, --,critical
339085,Calendar,General,nobody,RESOLVED,DUPLICATE,properties of event window are wrong (opens too small), ---, --,normal
339231,Calendar,General,nobody,RESOLVED,DUPLICATE,Import ICS from Mozilla Sunbird 0.2a failed, ---, --,normal
339331,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Synchronize Lightning and Sunbird, ---, --,normal
339527,Calendar,General,nobody,RESOLVED,DUPLICATE,Cannot change Priority within the Edit Task dialogue, ---, --,normal
339712,Calendar,General,nobody,RESOLVED,WONTFIX,Extern SQL DB [extension fodder], ---, --,normal
339797,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Error when opening calendar file with alarms, ---, --,major
339960,Calendar,Provider: ICS/WebDAV,nobody,RESOLVED,INVALID,event editor adds 2 hours to time when saving to webdav, ---, --,normal
340188,Calendar,Calendar Frontend,nobody,RESOLVED,WONTFIX,Consider hardcoding some xul in calendar-multiday-view.xml, ---, --,normal
340371,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,When event is set to notifiy X days before an event clicking snooze causes the date displayed when the alarm is fired again to change., ---, --,normal
340385,Calendar,General,nobody,RESOLVED,WORKSFORME,"On Import, tasks previously completed not checked or shown as complete", ---, --,major
340449,Calendar,General,nobody,RESOLVED,DUPLICATE,Repeating Events after 5:00pm do not show up in Day View, ---, --,normal
340488,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,birthday's listed double after upgrade to a new sunbird version, ---, --,normal
340531,Calendar,General,nobody,RESOLVED,WONTFIX,Sunbird should be built with DOM Inspector by default, ---, --,minor
340536,Calendar,Alarms,nobody,RESOLVED,WORKSFORME,Dismissing alarm changes alarm time of event, ---, --,normal
340718,Calendar,General,nobody,RESOLVED,WORKSFORME,publishing calendar to ftp server results in syntax error on server, ---, --,normal
340748,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,lightning won't start - undefined entity?, ---, --,normal
340881,Calendar,General,nobody,RESOLVED,DUPLICATE,Sunbird fails if javascript.options.strict is set to true [in nsIModule::getClassObject], ---, --,major
341073,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Print Blank Calendar Template, ---, --,normal
341460,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,"past and completed items shown under ""today"" branch in the ""agenda"" panel", ---, --,normal
341563,Calendar,General,nobody,RESOLVED,WORKSFORME,Sunbird doesn't start, ---, --,critical
341571,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Onload not one alarm dialog loads but one for each event, ---, --,normal
341607,Calendar,Internal Components,nobody,RESOLVED,INVALID,crash if I close the mail window while checking for new POP mail, ---, --,minor
341646,Calendar,Sunbird Only,nobody,RESOLVED,WONTFIX,Building Calendar XPI fails due to l10n/locale move, ---, --,minor
341825,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Start of week does not affect month view, ---, --,normal
341997,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,Can't add new events anymore, ---, --,major
342003,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Repeating event based on Xth {day of week} in each month, ---, --,major
342160,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,Selection gets lost dragging an event, ---, --,normal
342162,Calendar,General,nobody,RESOLVED,DUPLICATE,View in-place editing of title: Inconsistency in case of error, ---, --,normal
342185,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Task scheduled from 00:00 to 00:00 breaks Multiweek/Month view navigation, ---, --,normal
342337,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,JavaScript error if 'Go to Date' dialog is closed with Return key, ---, --,minor
342390,Calendar,Lightning Only,nobody,RESOLVED,INVALID,Remote calendar (Gcal) events are not displayed if event's description is in Cyrillic (russian), ---, --,normal
342427,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,Options dialog and Add-ons menu gets mouse-over effect of events beneath, ---, --,normal
342518,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Install in Thunderbird 1.5 caused mail items to be unopenable in separate page, ---, --,normal
342694,Calendar,General,nobody,RESOLVED,DUPLICATE,Latest sunbird will not open, ---, --,critical
342704,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Some Events are not displayed (remote calendar), ---, --,major
343053,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Lightning win32 trunk build not compatible with official Thunderbird trunk build, ---, --,major
343160,Calendar,Internal Components,nobody,RESOLVED,WONTFIX,Re-examine category storage mechanism, ---, --,normal
343173,Calendar,Preferences,nobody,RESOLVED,FIXED,Audit calendar code for places to use preference/string/Services helpers, ---, --,normal
343461,Calendar,General,nobody,RESOLVED,DUPLICATE,"Error when Importing a previously exported calendar in .ics format, Error 2147500037", ---, --,major
343484,Calendar,Preferences,nobody,RESOLVED,WORKSFORME,Rotating day/week view should be a preference, ---, --,normal
343544,Calendar,Sunbird Only,nobody,RESOLVED,WONTFIX,Follow Tb's lead for handling about:license, ---, --,minor
343691,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,import of .ics file fails with Lightning, ---, --,normal
343894,Calendar,General,nobody,RESOLVED,WORKSFORME,October 31 conflicts with November 01, ---, --,critical
344233,Calendar,Internal Components,nobody,RESOLVED,WORKSFORME,[Mac] Drop shadows for dragged events are not transparent, ---, --,normal
344237,Calendar,Sunbird Only,nobody,RESOLVED,INVALID,Calendar propogated to infinity, ---, --,major
344401,Calendar,Provider: Local Storage,nobody,RESOLVED,WONTFIX,Storage provider should not set all properties when getItems is called, ---, --,normal
344452,Calendar,Internal Components,nobody,RESOLVED,FIXED,Don't add universal style rules for calendars and categories, ---, --,normal
344549,Calendar,General,nobody,RESOLVED,INVALID,EXDATE is formatted incorrectly when published, ---, --,normal
344682,Calendar,General,nobody,RESOLVED,DUPLICATE,tzdata.c using non-standard TZID data, ---, --,major
344827,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,[RFE] Option to mark an e-mail as a to-do item to reply/forward, ---, --,normal
344838,Calendar,Sunbird Only,nobody,RESOLVED,FIXED,Different help menu label between Windows and Gnome for some locales, ---, --,normal
344943,Calendar,General,nobody,RESOLVED,WONTFIX,Default to existing iCal calendars, ---, --,normal
345063,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Lightening / Calendar breaks gmail Ajax ?, ---, --,normal
345223,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Adding recurring bi weekly events is a pain, ---, --,normal
345333,Calendar,Alarms,nobody,RESOLVED,DUPLICATE,"To-Do list: when setting an event alarm, the 'Okay' button gets disabled", ---, --,minor
345334,Calendar,Tasks,nobody,RESOLVED,DUPLICATE,Task-edit box expands horizontally every time the More and Less button is pressed, ---, --,trivial
345410,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,Need to better handle adding items to unchecked calendars, ---, --,normal
345605,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,views switch if touch news&blogs even with a right-click, ---, --,normal
345658,Calendar,Sunbird Only,nobody,RESOLVED,DUPLICATE,"Sunbird does not respect shortcut ""run"" preferences", ---, --,normal
345881,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,Editing in Month view works on old event data if event was moved in Week view before, ---, --,normal
345909,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,Incorrect end date shown on tooltip and edit event dialog box for all day events, ---, --,major
345914,Calendar,General,nobody,RESOLVED,FIXED,Bad copyright year in About window, ---, --,trivial
346548,Calendar,Import and Export,nobody,RESOLVED,INVALID,problem with importing very old events, ---, --,normal
346637,Calendar,Import and Export,nobody,RESOLVED,DUPLICATE,import file selection box does not allow selection of vcs files, ---, --,normal
346928,Calendar,Internal Components,nobody,RESOLVED,DUPLICATE,Unable to create repeating events (i.e. on the second tuesday of each month), ---, --,normal
347015,Calendar,Import and Export,nobody,RESOLVED,WONTFIX,comma delimited format for outlook is incorrect, ---, --,normal
347016,Calendar,Sunbird Only,nobody,RESOLVED,WONTFIX,icalendar format is not able to be uploaded into outlook, ---, --,normal
347128,Calendar,Provider: ICS/WebDAV,nobody,RESOLVED,WORKSFORME,Changes to a remote calendar using ftp (without providing the username/password in the URL) are not updated on the server, ---, --,normal
347145,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,Date format in week and day view is always month/day, ---, --,minor
347313,Calendar,General,nobody,RESOLVED,DUPLICATE,"recurrences like ""2nd Tuesday of June every year"" cannot be created", ---, --,normal
347526,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,Thunderbird 3.0 and Lightning do not work together, ---, --,major
347650,Calendar,Calendar Frontend,nobody,RESOLVED,DUPLICATE,less / more mode in item dialog is not stored properly, ---, --,minor
347974,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Dates in column headers for week view do not respect locale date ordering, ---, --,minor
348003,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,Datepicken does not show any navigationbuttons not a date marker, ---, --,normal
348068,Calendar,General,nobody,RESOLVED,DUPLICATE,Noon/midnight not supported for starting/ending events, ---, --,normal
348080,Calendar,Lightning Only,nobody,RESOLVED,WORKSFORME,Keyboard Navigation Fails (Ctrl+Tab), ---, --,minor
348144,Calendar,Alarms,nobody,RESOLVED,WORKSFORME,Multiple occurrences of the same event with alarms in a 6hr period can lead to conflict, ---, --,minor
348321,Calendar,Calendar Frontend,nobody,RESOLVED,WORKSFORME,"timezone ""Europe/Prague"" -> Day view"" -> click any day using datepicker -> long day names are shifted by one day back, short names OK", ---, --,normal
348364,Calendar,Sunbird Only,nobody,RESOLVED,WORKSFORME,"Sunbird thinks it is already running, when it isn't", ---, --,normal
348517,Calendar,Alarms,nobody,RESOLVED,FIXED,Need icon (32x32) for new sliding alarm notification, ---, --,normal
348613,Calendar,Lightning Only,nobody,RESOLVED,INVALID,Cannot download Lightning v.0.1.  Error message says download is incompatible with Firefox., ---, --,normal
348718,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,Drag email message to Lightining todo list., ---, --,normal
348806,Calendar,Import and Export,nobody,RESOLVED,WORKSFORME,Time zone changes from New York to Nassau when exporting calendar to iCal, ---, --,minor
348970,Calendar,Sunbird Only,nobody,RESOLVED,INVALID,"Insert all-day events, rather than adding to end.  Edit all-day events without changing sequence.", ---, --,normal
